      a          H  rho/3H^2 -1   P_f/E_f    K_f/E_f    G_f/E_f            mean_fields            rms_fields
 107.39732  0.812E-08 -0.296E-09  0.435E-01  0.631      0.325      0.326E-02  0.494E-04  0.260E-02  0.121E-02
 107.41985  0.812E-08 -0.285E-09  0.388E-01  0.636      0.325      0.302E-02  0.508E-04  0.252E-02  0.121E-02
 107.44237  0.811E-08 -0.276E-09  0.344E-01  0.640      0.326      0.278E-02  0.520E-04  0.245E-02  0.121E-02
 107.46490  0.811E-08 -0.268E-09  0.305E-01  0.644      0.326      0.253E-02  0.532E-04  0.237E-02  0.122E-02
 107.48742  0.810E-08 -0.261E-09  0.269E-01  0.647      0.326      0.229E-02  0.542E-04  0.230E-02  0.122E-02
 107.50994  0.810E-08 -0.255E-09  0.238E-01  0.649      0.327      0.204E-02  0.552E-04  0.223E-02  0.123E-02
 107.53246  0.810E-08 -0.250E-09  0.212E-01  0.651      0.328      0.179E-02  0.561E-04  0.216E-02  0.124E-02
 107.55498  0.809E-08 -0.246E-09  0.190E-01  0.653      0.329      0.154E-02  0.570E-04  0.210E-02  0.124E-02
 107.57750  0.809E-08 -0.243E-09  0.172E-01  0.653      0.330      0.128E-02  0.577E-04  0.204E-02  0.125E-02
 107.60002  0.809E-08 -0.241E-09  0.156E-01  0.654      0.331      0.103E-02  0.584E-04  0.199E-02  0.126E-02
 107.62253  0.808E-08 -0.239E-09  0.145E-01  0.654      0.332      0.778E-03  0.590E-04  0.194E-02  0.126E-02
 107.64505  0.808E-08 -0.237E-09  0.136E-01  0.654      0.332      0.524E-03  0.596E-04  0.190E-02  0.127E-02
 107.66756  0.807E-08 -0.236E-09  0.130E-01  0.654      0.333      0.269E-03  0.600E-04  0.186E-02  0.127E-02
 107.69007  0.807E-08 -0.236E-09  0.129E-01  0.654      0.333      0.152E-04  0.604E-04  0.184E-02  0.128E-02
 107.71258  0.807E-08 -0.236E-09  0.131E-01  0.653      0.333     -0.239E-03  0.607E-04  0.181E-02  0.128E-02
 107.73509  0.806E-08 -0.237E-09  0.137E-01  0.653      0.333     -0.492E-03  0.609E-04  0.180E-02  0.128E-02
 107.75760  0.806E-08 -0.239E-09  0.147E-01  0.652      0.333     -0.744E-03  0.611E-04  0.180E-02  0.128E-02
 107.78010  0.805E-08 -0.241E-09  0.161E-01  0.651      0.333     -0.996E-03  0.612E-04  0.180E-02  0.128E-02
 107.80261  0.805E-08 -0.243E-09  0.179E-01  0.650      0.332     -0.125E-02  0.612E-04  0.181E-02  0.128E-02
 107.82511  0.805E-08 -0.246E-09  0.201E-01  0.648      0.332     -0.150E-02  0.612E-04  0.183E-02  0.128E-02
 107.84761  0.804E-08 -0.250E-09  0.225E-01  0.646      0.331     -0.174E-02  0.610E-04  0.185E-02  0.128E-02
 107.87012  0.804E-08 -0.254E-09  0.253E-01  0.644      0.330     -0.199E-02  0.608E-04  0.189E-02  0.127E-02
 107.89261  0.804E-08 -0.259E-09  0.283E-01  0.642      0.329     -0.223E-02  0.605E-04  0.193E-02  0.127E-02
 107.91511  0.803E-08 -0.264E-09  0.315E-01  0.640      0.329     -0.247E-02  0.601E-04  0.198E-02  0.126E-02
 107.93761  0.803E-08 -0.270E-09  0.349E-01  0.637      0.328     -0.271E-02  0.595E-04  0.203E-02  0.126E-02
 107.96011  0.802E-08 -0.278E-09  0.385E-01  0.633      0.328     -0.295E-02  0.589E-04  0.209E-02  0.125E-02
 107.98260  0.802E-08 -0.286E-09  0.424E-01  0.630      0.328     -0.318E-02  0.580E-04  0.215E-02  0.124E-02
 108.00509  0.802E-08 -0.296E-09  0.465E-01  0.625      0.328     -0.341E-02  0.570E-04  0.222E-02  0.123E-02
 108.02759  0.801E-08 -0.307E-09  0.509E-01  0.621      0.328     -0.363E-02  0.558E-04  0.229E-02  0.122E-02
 108.05008  0.801E-08 -0.319E-09  0.554E-01  0.617      0.328     -0.386E-02  0.544E-04  0.236E-02  0.121E-02
 108.07257  0.801E-08 -0.332E-09  0.601E-01  0.613      0.327     -0.408E-02  0.528E-04  0.244E-02  0.120E-02
 108.09506  0.800E-08 -0.345E-09  0.651E-01  0.609      0.326     -0.429E-02  0.510E-04  0.252E-02  0.118E-02
 108.11755  0.800E-08 -0.360E-09  0.703E-01  0.605      0.324     -0.450E-02  0.491E-04  0.260E-02  0.117E-02
 108.14004  0.799E-08 -0.377E-09  0.760E-01  0.601      0.323     -0.471E-02  0.469E-04  0.268E-02  0.116E-02
 108.16253  0.799E-08 -0.395E-09  0.822E-01  0.596      0.321     -0.491E-02  0.446E-04  0.276E-02  0.115E-02
 108.18502  0.799E-08 -0.415E-09  0.890E-01  0.591      0.320     -0.511E-02  0.423E-04  0.285E-02  0.114E-02
 108.20750  0.798E-08 -0.437E-09  0.964E-01  0.584      0.320     -0.530E-02  0.398E-04  0.293E-02  0.114E-02
 108.22999  0.798E-08 -0.462E-09  0.104      0.576      0.320     -0.549E-02  0.374E-04  0.302E-02  0.113E-02
 108.25248  0.798E-08 -0.489E-09  0.113      0.567      0.320     -0.567E-02  0.350E-04  0.310E-02  0.113E-02
 108.27496  0.797E-08 -0.517E-09  0.121      0.558      0.321     -0.585E-02  0.325E-04  0.319E-02  0.113E-02
 108.29745  0.797E-08 -0.546E-09  0.130      0.549      0.321     -0.602E-02  0.301E-04  0.327E-02  0.112E-02
 108.31994  0.797E-08 -0.577E-09  0.138      0.541      0.321     -0.618E-02  0.276E-04  0.335E-02  0.112E-02
 108.34243  0.796E-08 -0.608E-09  0.146      0.534      0.320     -0.634E-02  0.251E-04  0.343E-02  0.112E-02
 108.36491  0.796E-08 -0.641E-09  0.154      0.526      0.320     -0.649E-02  0.224E-04  0.351E-02  0.111E-02
 108.38740  0.796E-08 -0.676E-09  0.162      0.519      0.319     -0.663E-02  0.194E-04  0.358E-02  0.111E-02
 108.40989  0.796E-08 -0.712E-09  0.169      0.512      0.318     -0.677E-02  0.160E-04  0.366E-02  0.110E-02
 108.43238  0.795E-08 -0.751E-09  0.177      0.505      0.318     -0.690E-02  0.123E-04  0.373E-02  0.110E-02
 108.45487  0.795E-08 -0.791E-09  0.185      0.497      0.318     -0.702E-02  0.807E-05  0.379E-02  0.110E-02
 108.47736  0.795E-08 -0.831E-09  0.193      0.489      0.318     -0.713E-02  0.345E-05  0.386E-02  0.110E-02
 108.49985  0.794E-08 -0.870E-09  0.201      0.480      0.319     -0.723E-02 -0.154E-05  0.392E-02  0.109E-02
 108.52234  0.794E-08 -0.908E-09  0.208      0.472      0.319     -0.733E-02 -0.675E-05  0.398E-02  0.109E-02
 108.54484  0.794E-08 -0.947E-09  0.215      0.465      0.320     -0.741E-02 -0.120E-04  0.403E-02  0.109E-02
 108.56734  0.793E-08 -0.984E-09  0.222      0.458      0.320     -0.749E-02 -0.171E-04  0.408E-02  0.109E-02
 108.58983  0.793E-08 -0.102E-08  0.228      0.452      0.320     -0.756E-02 -0.219E-04  0.413E-02  0.109E-02
 108.61233  0.793E-08 -0.105E-08  0.233      0.447      0.319     -0.762E-02 -0.260E-04  0.417E-02  0.109E-02
 108.63483  0.793E-08 -0.108E-08  0.238      0.444      0.318     -0.767E-02 -0.294E-04  0.421E-02  0.109E-02
 108.65733  0.792E-08 -0.110E-08  0.242      0.441      0.317     -0.771E-02 -0.318E-04  0.424E-02  0.109E-02
 108.67984  0.792E-08 -0.112E-08  0.245      0.438      0.317     -0.773E-02 -0.332E-04  0.427E-02  0.108E-02
 108.70234  0.792E-08 -0.114E-08  0.247      0.437      0.316     -0.775E-02 -0.338E-04  0.429E-02  0.108E-02
 108.72485  0.792E-08 -0.115E-08  0.248      0.436      0.316     -0.776E-02 -0.335E-04  0.431E-02  0.108E-02
 108.74736  0.791E-08 -0.116E-08  0.249      0.436      0.316     -0.776E-02 -0.325E-04  0.433E-02  0.108E-02
 108.76987  0.791E-08 -0.116E-08  0.249      0.435      0.316     -0.775E-02 -0.313E-04  0.433E-02  0.108E-02
 108.79238  0.791E-08 -0.116E-08  0.248      0.435      0.317     -0.773E-02 -0.301E-04  0.434E-02  0.109E-02
 108.81489  0.791E-08 -0.115E-08  0.247      0.436      0.317     -0.770E-02 -0.291E-04  0.434E-02  0.109E-02
 108.83741  0.790E-08 -0.114E-08  0.245      0.438      0.317     -0.766E-02 -0.287E-04  0.433E-02  0.109E-02
 108.85993  0.790E-08 -0.113E-08  0.242      0.441      0.318     -0.761E-02 -0.290E-04  0.432E-02  0.110E-02
 108.88245  0.790E-08 -0.110E-08  0.237      0.445      0.318     -0.755E-02 -0.303E-04  0.430E-02  0.110E-02
 108.90497  0.789E-08 -0.108E-08  0.232      0.450      0.318     -0.749E-02 -0.325E-04  0.428E-02  0.110E-02
 108.92749  0.789E-08 -0.104E-08  0.226      0.457      0.317     -0.741E-02 -0.357E-04  0.426E-02  0.110E-02
 108.95001  0.789E-08 -0.101E-08  0.219      0.464      0.317     -0.732E-02 -0.398E-04  0.423E-02  0.110E-02
 108.97254  0.789E-08 -0.975E-09  0.213      0.471      0.317     -0.722E-02 -0.445E-04  0.419E-02  0.110E-02
 108.99506  0.788E-08 -0.938E-09  0.206      0.478      0.316     -0.712E-02 -0.498E-04  0.415E-02  0.110E-02
 109.01759  0.788E-08 -0.897E-09  0.198      0.485      0.317     -0.701E-02 -0.552E-04  0.411E-02  0.110E-02
 109.04012  0.788E-08 -0.856E-09  0.190      0.493      0.317     -0.688E-02 -0.606E-04  0.406E-02  0.111E-02
 109.06265  0.787E-08 -0.814E-09  0.182      0.500      0.318     -0.675E-02 -0.655E-04  0.401E-02  0.111E-02
 109.08518  0.787E-08 -0.773E-09  0.173      0.508      0.319     -0.662E-02 -0.698E-04  0.396E-02  0.111E-02
 109.10771  0.787E-08 -0.732E-09  0.165      0.515      0.320     -0.647E-02 -0.731E-04  0.390E-02  0.112E-02
 109.13024  0.787E-08 -0.693E-09  0.156      0.523      0.321     -0.632E-02 -0.754E-04  0.383E-02  0.112E-02
 109.15278  0.786E-08 -0.654E-09  0.148      0.530      0.322     -0.616E-02 -0.766E-04  0.377E-02  0.113E-02
 109.17531  0.786E-08 -0.618E-09  0.140      0.538      0.322     -0.600E-02 -0.766E-04  0.370E-02  0.113E-02
 109.19784  0.786E-08 -0.584E-09  0.131      0.546      0.323     -0.583E-02 -0.756E-04  0.363E-02  0.114E-02
 109.22037  0.785E-08 -0.552E-09  0.123      0.554      0.323     -0.565E-02 -0.738E-04  0.356E-02  0.114E-02
 109.24291  0.785E-08 -0.521E-09  0.115      0.563      0.323     -0.547E-02 -0.714E-04  0.348E-02  0.114E-02
 109.26544  0.785E-08 -0.491E-09  0.106      0.571      0.323     -0.528E-02 -0.685E-04  0.340E-02  0.114E-02
 109.28797  0.784E-08 -0.463E-09  0.980E-01  0.579      0.323     -0.508E-02 -0.653E-04  0.332E-02  0.115E-02
 109.31051  0.784E-08 -0.438E-09  0.902E-01  0.587      0.323     -0.488E-02 -0.621E-04  0.324E-02  0.115E-02
 109.33304  0.784E-08 -0.414E-09  0.828E-01  0.593      0.324     -0.468E-02 -0.590E-04  0.315E-02  0.115E-02
 109.35557  0.783E-08 -0.394E-09  0.759E-01  0.600      0.324     -0.447E-02 -0.561E-04  0.307E-02  0.115E-02
 109.37810  0.783E-08 -0.375E-09  0.696E-01  0.605      0.325     -0.426E-02 -0.535E-04  0.299E-02  0.116E-02
 109.40063  0.783E-08 -0.358E-09  0.638E-01  0.610      0.326     -0.405E-02 -0.512E-04  0.290E-02  0.116E-02
 109.42316  0.782E-08 -0.343E-09  0.583E-01  0.615      0.327     -0.383E-02 -0.492E-04  0.281E-02  0.117E-02
 109.44569  0.782E-08 -0.329E-09  0.530E-01  0.620      0.327     -0.361E-02 -0.475E-04  0.273E-02  0.117E-02
 109.46822  0.782E-08 -0.316E-09  0.480E-01  0.625      0.327     -0.339E-02 -0.462E-04  0.264E-02  0.118E-02
 109.49075  0.781E-08 -0.304E-09  0.433E-01  0.629      0.328     -0.316E-02 -0.450E-04  0.256E-02  0.119E-02
 109.51327  0.781E-08 -0.294E-09  0.388E-01  0.633      0.329     -0.293E-02 -0.441E-04  0.248E-02  0.119E-02
 109.53580  0.780E-08 -0.285E-09  0.347E-01  0.636      0.329     -0.270E-02 -0.433E-04  0.239E-02  0.120E-02
 109.55832  0.780E-08 -0.277E-09  0.309E-01  0.638      0.331     -0.246E-02 -0.426E-04  0.232E-02  0.121E-02
 109.58085  0.780E-08 -0.271E-09  0.275E-01  0.641      0.332     -0.223E-02 -0.420E-04  0.224E-02  0.121E-02
 109.60337  0.779E-08 -0.266E-09  0.244E-01  0.642      0.333     -0.199E-02 -0.414E-04  0.216E-02  0.122E-02
 109.62589  0.779E-08 -0.261E-09  0.217E-01  0.644      0.334     -0.175E-02 -0.409E-04  0.209E-02  0.123E-02
 109.64841  0.779E-08 -0.257E-09  0.193E-01  0.646      0.335     -0.151E-02 -0.404E-04  0.203E-02  0.123E-02
 109.67093  0.778E-08 -0.253E-09  0.173E-01  0.647      0.336     -0.127E-02 -0.398E-04  0.197E-02  0.124E-02
 109.69344  0.778E-08 -0.249E-09  0.156E-01  0.649      0.336     -0.103E-02 -0.393E-04  0.191E-02  0.124E-02
 109.71596  0.778E-08 -0.247E-09  0.142E-01  0.650      0.336     -0.789E-03 -0.388E-04  0.186E-02  0.125E-02
 109.73847  0.777E-08 -0.245E-09  0.131E-01  0.651      0.336     -0.546E-03 -0.382E-04  0.182E-02  0.125E-02
 109.76099  0.777E-08 -0.244E-09  0.125E-01  0.651      0.336     -0.303E-03 -0.376E-04  0.178E-02  0.126E-02
 109.78350  0.776E-08 -0.244E-09  0.122E-01  0.651      0.337     -0.606E-04 -0.370E-04  0.175E-02  0.126E-02
 109.80601  0.776E-08 -0.244E-09  0.123E-01  0.651      0.337      0.182E-03 -0.364E-04  0.173E-02  0.126E-02
 109.82852  0.776E-08 -0.245E-09  0.129E-01  0.650      0.337      0.424E-03 -0.357E-04  0.172E-02  0.126E-02
 109.85102  0.775E-08 -0.246E-09  0.138E-01  0.650      0.337      0.665E-03 -0.350E-04  0.171E-02  0.126E-02
 109.87353  0.775E-08 -0.247E-09  0.150E-01  0.648      0.337      0.906E-03 -0.343E-04  0.172E-02  0.126E-02
 109.89604  0.775E-08 -0.249E-09  0.167E-01  0.647      0.336      0.115E-02 -0.335E-04  0.173E-02  0.126E-02
 109.91854  0.774E-08 -0.252E-09  0.187E-01  0.646      0.336      0.138E-02 -0.327E-04  0.176E-02  0.126E-02
 109.94104  0.774E-08 -0.255E-09  0.210E-01  0.643      0.336      0.162E-02 -0.318E-04  0.179E-02  0.126E-02
 109.96354  0.774E-08 -0.260E-09  0.236E-01  0.641      0.335      0.185E-02 -0.308E-04  0.183E-02  0.126E-02
 109.98604  0.773E-08 -0.265E-09  0.265E-01  0.638      0.335      0.209E-02 -0.298E-04  0.187E-02  0.125E-02
 110.00854  0.773E-08 -0.271E-09  0.296E-01  0.635      0.335      0.232E-02 -0.286E-04  0.193E-02  0.124E-02
 110.03104  0.773E-08 -0.277E-09  0.330E-01  0.632      0.335      0.255E-02 -0.273E-04  0.199E-02  0.124E-02
 110.05354  0.772E-08 -0.284E-09  0.365E-01  0.629      0.334      0.277E-02 -0.259E-04  0.205E-02  0.123E-02
 110.07603  0.772E-08 -0.292E-09  0.402E-01  0.626      0.334      0.300E-02 -0.242E-04  0.212E-02  0.122E-02
 110.09853  0.771E-08 -0.300E-09  0.441E-01  0.623      0.333      0.322E-02 -0.223E-04  0.219E-02  0.121E-02
 110.12102  0.771E-08 -0.310E-09  0.482E-01  0.620      0.332      0.343E-02 -0.202E-04  0.227E-02  0.120E-02
 110.14351  0.771E-08 -0.321E-09  0.526E-01  0.616      0.331      0.365E-02 -0.178E-04  0.234E-02  0.119E-02
 110.16600  0.770E-08 -0.333E-09  0.572E-01  0.612      0.330      0.386E-02 -0.152E-04  0.243E-02  0.118E-02
 110.18850  0.770E-08 -0.347E-09  0.621E-01  0.608      0.330      0.407E-02 -0.124E-04  0.251E-02  0.117E-02
 110.21099  0.770E-08 -0.362E-09  0.674E-01  0.604      0.329      0.427E-02 -0.944E-05  0.259E-02  0.116E-02
 110.23348  0.769E-08 -0.379E-09  0.729E-01  0.599      0.328      0.447E-02 -0.629E-05  0.268E-02  0.115E-02
 110.25597  0.769E-08 -0.397E-09  0.789E-01  0.593      0.328      0.466E-02 -0.305E-05  0.276E-02  0.114E-02
 110.27845  0.769E-08 -0.416E-09  0.853E-01  0.588      0.327      0.486E-02  0.216E-06  0.285E-02  0.113E-02
 110.30094  0.768E-08 -0.438E-09  0.922E-01  0.582      0.326      0.504E-02  0.341E-05  0.294E-02  0.112E-02
 110.32343  0.768E-08 -0.462E-09  0.995E-01  0.575      0.325      0.522E-02  0.642E-05  0.302E-02  0.112E-02
 110.34592  0.768E-08 -0.487E-09  0.107      0.568      0.324      0.540E-02  0.916E-05  0.311E-02  0.111E-02
 110.36841  0.767E-08 -0.514E-09  0.115      0.561      0.324      0.557E-02  0.115E-04  0.319E-02  0.111E-02
 110.39089  0.767E-08 -0.543E-09  0.124      0.553      0.323      0.574E-02  0.133E-04  0.328E-02  0.110E-02
 110.41338  0.767E-08 -0.574E-09  0.132      0.545      0.323      0.589E-02  0.146E-04  0.336E-02  0.110E-02
 110.43587  0.767E-08 -0.607E-09  0.140      0.537      0.323      0.605E-02  0.154E-04  0.344E-02  0.110E-02
 110.45836  0.766E-08 -0.642E-09  0.148      0.529      0.323      0.619E-02  0.156E-04  0.352E-02  0.110E-02
 110.48085  0.766E-08 -0.678E-09  0.156      0.521      0.323      0.633E-02  0.154E-04  0.359E-02  0.109E-02
 110.50334  0.766E-08 -0.714E-09  0.163      0.514      0.323      0.647E-02  0.150E-04  0.367E-02  0.109E-02
 110.52583  0.765E-08 -0.750E-09  0.170      0.506      0.323      0.659E-02  0.146E-04  0.374E-02  0.109E-02
 110.54832  0.765E-08 -0.787E-09  0.178      0.499      0.323      0.671E-02  0.144E-04  0.381E-02  0.109E-02
 110.57081  0.765E-08 -0.827E-09  0.186      0.491      0.323      0.682E-02  0.148E-04  0.387E-02  0.109E-02
 110.59330  0.765E-08 -0.870E-09  0.194      0.483      0.323      0.692E-02  0.160E-04  0.393E-02  0.109E-02
 110.61579  0.764E-08 -0.913E-09  0.203      0.475      0.322      0.702E-02  0.182E-04  0.399E-02  0.108E-02
 110.63829  0.764E-08 -0.954E-09  0.211      0.468      0.322      0.711E-02  0.215E-04  0.405E-02  0.108E-02
 110.66078  0.764E-08 -0.991E-09  0.217      0.462      0.321      0.718E-02  0.258E-04  0.410E-02  0.108E-02
 110.68328  0.763E-08 -0.102E-08  0.223      0.457      0.320      0.725E-02  0.310E-04  0.414E-02  0.108E-02
 110.70578  0.763E-08 -0.105E-08  0.227      0.453      0.320      0.731E-02  0.367E-04  0.418E-02  0.108E-02
 110.72828  0.763E-08 -0.107E-08  0.231      0.449      0.320      0.736E-02  0.426E-04  0.422E-02  0.108E-02
 110.75078  0.763E-08 -0.110E-08  0.235      0.444      0.321      0.740E-02  0.482E-04  0.425E-02  0.108E-02
 110.77329  0.762E-08 -0.112E-08  0.238      0.440      0.322      0.744E-02  0.531E-04  0.428E-02  0.108E-02
 110.79579  0.762E-08 -0.114E-08  0.242      0.435      0.323      0.746E-02  0.570E-04  0.430E-02  0.108E-02
 110.81830  0.762E-08 -0.116E-08  0.244      0.431      0.324      0.747E-02  0.595E-04  0.432E-02  0.109E-02
 110.84080  0.762E-08 -0.117E-08  0.246      0.429      0.325      0.748E-02  0.606E-04  0.433E-02  0.109E-02
 110.86331  0.761E-08 -0.117E-08  0.246      0.429      0.325      0.747E-02  0.602E-04  0.434E-02  0.109E-02
 110.88583  0.761E-08 -0.117E-08  0.245      0.431      0.324      0.746E-02  0.585E-04  0.434E-02  0.109E-02
 110.90834  0.761E-08 -0.116E-08  0.243      0.434      0.324      0.743E-02  0.560E-04  0.434E-02  0.109E-02
 110.93086  0.761E-08 -0.114E-08  0.239      0.438      0.323      0.740E-02  0.531E-04  0.433E-02  0.109E-02
 110.95337  0.760E-08 -0.112E-08  0.236      0.442      0.322      0.735E-02  0.502E-04  0.431E-02  0.108E-02
 110.97589  0.760E-08 -0.110E-08  0.232      0.447      0.321      0.730E-02  0.479E-04  0.429E-02  0.108E-02
 110.99841  0.760E-08 -0.108E-08  0.228      0.451      0.321      0.724E-02  0.466E-04  0.427E-02  0.109E-02
 111.02093  0.760E-08 -0.105E-08  0.223      0.456      0.321      0.717E-02  0.466E-04  0.424E-02  0.109E-02
 111.04346  0.759E-08 -0.102E-08  0.218      0.461      0.321      0.709E-02  0.480E-04  0.420E-02  0.109E-02
 111.06598  0.759E-08 -0.984E-09  0.211      0.468      0.321      0.700E-02  0.510E-04  0.417E-02  0.109E-02
 111.08850  0.759E-08 -0.945E-09  0.204      0.475      0.322      0.690E-02  0.552E-04  0.412E-02  0.109E-02
 111.11103  0.759E-08 -0.904E-09  0.196      0.482      0.322      0.680E-02  0.605E-04  0.407E-02  0.109E-02
 111.13356  0.758E-08 -0.863E-09  0.187      0.490      0.323      0.669E-02  0.665E-04  0.402E-02  0.109E-02
 111.15609  0.758E-08 -0.822E-09  0.179      0.498      0.323      0.656E-02  0.726E-04  0.397E-02  0.109E-02
 111.17862  0.758E-08 -0.781E-09  0.170      0.506      0.324      0.644E-02  0.785E-04  0.391E-02  0.110E-02
 111.20115  0.757E-08 -0.742E-09  0.162      0.514      0.324      0.630E-02  0.838E-04  0.384E-02  0.110E-02
 111.22368  0.757E-08 -0.704E-09  0.154      0.521      0.324      0.616E-02  0.880E-04  0.378E-02  0.110E-02
 111.24621  0.757E-08 -0.667E-09  0.147      0.529      0.324      0.601E-02  0.909E-04  0.371E-02  0.110E-02
 111.26874  0.757E-08 -0.631E-09  0.139      0.537      0.324      0.586E-02  0.924E-04  0.363E-02  0.110E-02
 111.29127  0.756E-08 -0.595E-09  0.130      0.545      0.324      0.569E-02  0.924E-04  0.356E-02  0.111E-02
 111.31381  0.756E-08 -0.562E-09  0.122      0.554      0.324      0.553E-02  0.909E-04  0.348E-02  0.111E-02
 111.33634  0.756E-08 -0.530E-09  0.114      0.562      0.324      0.535E-02  0.882E-04  0.340E-02  0.111E-02
 111.35887  0.755E-08 -0.500E-09  0.105      0.570      0.325      0.518E-02  0.845E-04  0.332E-02  0.112E-02
 111.38140  0.755E-08 -0.473E-09  0.975E-01  0.577      0.325      0.499E-02  0.799E-04  0.324E-02  0.112E-02
 111.40393  0.755E-08 -0.449E-09  0.900E-01  0.584      0.326      0.480E-02  0.748E-04  0.315E-02  0.113E-02
 111.42647  0.754E-08 -0.426E-09  0.830E-01  0.590      0.327      0.461E-02  0.695E-04  0.306E-02  0.113E-02
 111.44900  0.754E-08 -0.405E-09  0.765E-01  0.595      0.328      0.442E-02  0.640E-04  0.298E-02  0.114E-02
 111.47153  0.754E-08 -0.386E-09  0.704E-01  0.600      0.329      0.422E-02  0.587E-04  0.289E-02  0.115E-02
 111.49406  0.753E-08 -0.368E-09  0.646E-01  0.605      0.330      0.401E-02  0.536E-04  0.280E-02  0.115E-02
 111.51659  0.753E-08 -0.353E-09  0.592E-01  0.610      0.331      0.380E-02  0.488E-04  0.271E-02  0.116E-02
 111.53912  0.753E-08 -0.338E-09  0.539E-01  0.614      0.332      0.359E-02  0.443E-04  0.262E-02  0.117E-02
 111.56164  0.752E-08 -0.325E-09  0.490E-01  0.619      0.333      0.338E-02  0.402E-04  0.254E-02  0.118E-02
 111.58417  0.752E-08 -0.314E-09  0.442E-01  0.623      0.333      0.316E-02  0.365E-04  0.245E-02  0.118E-02
 111.60670  0.752E-08 -0.304E-09  0.398E-01  0.626      0.334      0.294E-02  0.331E-04  0.236E-02  0.119E-02
 111.62922  0.751E-08 -0.295E-09  0.356E-01  0.630      0.334      0.272E-02  0.300E-04  0.228E-02  0.119E-02
 111.65175  0.751E-08 -0.287E-09  0.318E-01  0.633      0.335      0.250E-02  0.272E-04  0.220E-02  0.120E-02
